class,person,video,path,processed
water,person6,water_77_aug1.mp4,/content/drive/MyDrive/all dataset/water/person6/water_77_aug1.mp4,0
water,person6,water_79_aug1.mp4,/content/drive/MyDrive/all dataset/water/person6/water_79_aug1.mp4,0
water,person6,water_80_aug1.mp4,/content/drive/MyDrive/all dataset/water/person6/water_80_aug1.mp4,0
water,person6,water_82_aug1.mp4,/content/drive/MyDrive/all dataset/water/person6/water_82_aug1.mp4,0
water,person6,water_83_aug1.mp4,/content/drive/MyDrive/all dataset/water/person6/water_83_aug1.mp4,0
water,person6,water_84_aug1.mp4,/content/drive/MyDrive/all dataset/water/person6/water_84_aug1.mp4,0
water,person6,water_85_aug1.mp4,/content/drive/MyDrive/all dataset/water/person6/water_85_aug1.mp4,0
water,person6,water_86_aug1.mp4,/content/drive/MyDrive/all dataset/water/person6/water_86_aug1.mp4,0
water,person7,water_92.mp4,/content/drive/MyDrive/all dataset/water/person7/water_92.mp4,0
water,person7,water_89.mp4,/content/drive/MyDrive/all dataset/water/person7/water_89.mp4,0
water,person7,water_91.mp4,/content/drive/MyDrive/all dataset/water/person7/water_91.mp4,0
water,person7,water_95.mp4,/content/drive/MyDrive/all dataset/water/person7/water_95.mp4,0
water,person7,water_90.mp4,/content/drive/MyDrive/all dataset/water/person7/water_90.mp4,0
water,person7,water_94.mp4,/content/drive/MyDrive/all dataset/water/person7/water_94.mp4,0
water,person7,water_99.mp4,/content/drive/MyDrive/all dataset/water/person7/water_99.mp4,0
water,person7,water_100.mp4,/content/drive/MyDrive/all dataset/water/person7/water_100.mp4,0
water,person7,water_93.mp4,/content/drive/MyDrive/all dataset/water/person7/water_93.mp4,0
water,person7,water_98.mp4,/content/drive/MyDrive/all dataset/water/person7/water_98.mp4,0
water,person7,water_100_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_100_aug1.mp4,0
water,person7,water_89_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_89_aug1.mp4,0
water,person7,water_90_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_90_aug1.mp4,0
water,person7,water_91_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_91_aug1.mp4,0
water,person7,water_92_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_92_aug1.mp4,0
water,person7,water_93_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_93_aug1.mp4,0
water,person7,water_94_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_94_aug1.mp4,0
water,person7,water_95_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_95_aug1.mp4,0
water,person7,water_98_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_98_aug1.mp4,0
water,person7,water_99_aug1.mp4,/content/drive/MyDrive/all dataset/water/person7/water_99_aug1.mp4,0
yoga,person1,yoga_1.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1.mp4,0
yoga,person1,yoga_1_aug_1.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_1.mp4,0
yoga,person1,yoga_1_aug_2.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_2.mp4,0
yoga,person1,yoga_1_aug_3.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_3.mp4,0
yoga,person1,yoga_1_aug_4.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_4.mp4,0
yoga,person1,yoga_1_aug_6.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_6.mp4,0
yoga,person1,yoga_1_aug_7.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_7.mp4,0
yoga,person1,yoga_1_aug_9.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_9.mp4,0
yoga,person1,yoga_1_aug_10.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_10.mp4,0
yoga,person1,yoga_1_aug_11.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_11.mp4,0
yoga,person1,yoga_1_aug1.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug1.mp4,0
yoga,person1,yoga_1_aug_55332c44.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_55332c44.mp4,0
yoga,person1,yoga_1_aug_8326b0aa.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_8326b0aa.mp4,0
yoga,person1,yoga_1_aug_a7edf297.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_a7edf297.mp4,0
yoga,person1,yoga_1_aug_c0bbd795.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_c0bbd795.mp4,0
yoga,person1,yoga_1_aug_5c73be9d.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_5c73be9d.mp4,0
yoga,person1,yoga_1_aug_cfafb653.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_cfafb653.mp4,0
yoga,person1,yoga_1_aug_20b4843b.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_20b4843b.mp4,0
yoga,person1,yoga_1_aug_c3d291f0.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_c3d291f0.mp4,0
yoga,person1,yoga_1_aug_f555fa84.mp4,/content/drive/MyDrive/all dataset/yoga/person1/yoga_1_aug_f555fa84.mp4,0
yoga,person2,yoga_2.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2.mp4,0
yoga,person2,yoga_2_aug_1.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_1.mp4,0
yoga,person2,yoga_2_aug_2.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_2.mp4,0
yoga,person2,yoga_2_aug_3.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_3.mp4,0
yoga,person2,yoga_2_aug_4.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_4.mp4,0
yoga,person2,yoga_2_aug_6.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_6.mp4,0
yoga,person2,yoga_2_aug_7.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_7.mp4,0
yoga,person2,yoga_2_aug_8.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_8.mp4,0
yoga,person2,yoga_2_aug_9.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_9.mp4,0
yoga,person2,yoga_2_aug_10.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_10.mp4,0
yoga,person2,yoga_2_aug1.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug1.mp4,0
yoga,person2,yoga_2_aug_56144de6.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_56144de6.mp4,0
yoga,person2,yoga_2_aug_1a1b7412.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_1a1b7412.mp4,0
yoga,person2,yoga_2_aug_a4634d01.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_a4634d01.mp4,0
yoga,person2,yoga_2_aug_c2cec466.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_c2cec466.mp4,0
yoga,person2,yoga_2_aug_7355ff50.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_7355ff50.mp4,0
yoga,person2,yoga_2_aug_c08bc8d6.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_c08bc8d6.mp4,0
yoga,person2,yoga_2_aug_2af82cf7.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_2af82cf7.mp4,0
yoga,person2,yoga_2_aug_37e1453e.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_37e1453e.mp4,0
yoga,person2,yoga_2_aug_c571c566.mp4,/content/drive/MyDrive/all dataset/yoga/person2/yoga_2_aug_c571c566.mp4,0
yoga,person3,yoga_3.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3.mp4,0
yoga,person3,yoga_3_aug_1.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_1.mp4,0
yoga,person3,yoga_3_aug_2.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_2.mp4,0
yoga,person3,yoga_3_aug_3.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_3.mp4,0
yoga,person3,yoga_3_aug_4.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_4.mp4,0
yoga,person3,yoga_3_aug_5.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_5.mp4,0
yoga,person3,yoga_3_aug_6.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_6.mp4,0
yoga,person3,yoga_3_aug_8.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_8.mp4,0
yoga,person3,yoga_3_aug_10.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_10.mp4,0
yoga,person3,yoga_3_aug_11.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_11.mp4,0
yoga,person3,yoga_3_aug1.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug1.mp4,0
yoga,person3,yoga_3_aug_5519ef97.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_5519ef97.mp4,0
yoga,person3,yoga_3_aug_94560615.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_94560615.mp4,0
yoga,person3,yoga_3_aug_efeee071.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_efeee071.mp4,0
yoga,person3,yoga_3_aug_fc9edd90.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_fc9edd90.mp4,0
yoga,person3,yoga_3_aug_e0927b86.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_e0927b86.mp4,0
yoga,person3,yoga_3_aug_c7487747.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_c7487747.mp4,0
yoga,person3,yoga_3_aug_034e550e.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_034e550e.mp4,0
yoga,person3,yoga_3_aug_f379b909.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_f379b909.mp4,0
yoga,person3,yoga_3_aug_b32b30a7.mp4,/content/drive/MyDrive/all dataset/yoga/person3/yoga_3_aug_b32b30a7.mp4,0
yoga,person4,yoga_4.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4.mp4,0
yoga,person4,yoga_4_aug_1.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_1.mp4,0
yoga,person4,yoga_4_aug_2.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_2.mp4,0
yoga,person4,yoga_4_aug_3.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_3.mp4,0
yoga,person4,yoga_4_aug_4.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_4.mp4,0
yoga,person4,yoga_4_aug_5.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_5.mp4,0
yoga,person4,yoga_4_aug_6.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_6.mp4,0
yoga,person4,yoga_4_aug_7.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_7.mp4,0
yoga,person4,yoga_4_aug_10.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_10.mp4,0
yoga,person4,yoga_4_aug_11.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_11.mp4,0
yoga,person4,yoga_4_aug1.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug1.mp4,0
yoga,person4,yoga_4_aug_a4d336d6.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_a4d336d6.mp4,0
yoga,person4,yoga_4_aug_e7e6f3f1.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_e7e6f3f1.mp4,0
yoga,person4,yoga_4_aug_51e77b76.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_51e77b76.mp4,0
yoga,person4,yoga_4_aug_fd8c2fe6.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_fd8c2fe6.mp4,0
yoga,person4,yoga_4_aug_63702730.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_63702730.mp4,0
yoga,person4,yoga_4_aug_d45fc72f.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_d45fc72f.mp4,0
yoga,person4,yoga_4_aug_7322d9af.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_7322d9af.mp4,0
yoga,person4,yoga_4_aug_dbc1e2a7.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_dbc1e2a7.mp4,0
yoga,person4,yoga_4_aug_4d9204b0.mp4,/content/drive/MyDrive/all dataset/yoga/person4/yoga_4_aug_4d9204b0.mp4,0
yoga,person5,yoga_5.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5.mp4,0
yoga,person5,yoga_5_aug_1.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_1.mp4,0
yoga,person5,yoga_5_aug_2.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_2.mp4,0
yoga,person5,yoga_5_aug_3.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_3.mp4,0
yoga,person5,yoga_5_aug_4.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_4.mp4,0
yoga,person5,yoga_5_aug_6.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_6.mp4,0
yoga,person5,yoga_5_aug_7.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_7.mp4,0
yoga,person5,yoga_5_aug_8.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_8.mp4,0
yoga,person5,yoga_5_aug_9.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_9.mp4,0
yoga,person5,yoga_5_aug_10.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_10.mp4,0
yoga,person5,yoga_5_aug1.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug1.mp4,0
yoga,person5,yoga_5_aug_30f49b84.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_30f49b84.mp4,0
yoga,person5,yoga_5_aug_6d7c7a16.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_6d7c7a16.mp4,0
yoga,person5,yoga_5_aug_8c85eb0a.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_8c85eb0a.mp4,0
yoga,person5,yoga_5_aug_6f6f6d06.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_6f6f6d06.mp4,0
yoga,person5,yoga_5_aug_d711064d.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_d711064d.mp4,0
yoga,person5,yoga_5_aug_460e62c7.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_460e62c7.mp4,0
yoga,person5,yoga_5_aug_e6a8271b.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_e6a8271b.mp4,0
yoga,person5,yoga_5_aug_4fc90ba6.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_4fc90ba6.mp4,0
yoga,person5,yoga_5_aug_0e112d2f.mp4,/content/drive/MyDrive/all dataset/yoga/person5/yoga_5_aug_0e112d2f.mp4,0
yoga,person6,yoga_6.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6.mp4,0
yoga,person6,yoga_6_aug_1.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_1.mp4,0
yoga,person6,yoga_6_aug_3.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_3.mp4,0
yoga,person6,yoga_6_aug_5.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_5.mp4,0
yoga,person6,yoga_6_aug_6.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_6.mp4,0
yoga,person6,yoga_6_aug_7.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_7.mp4,0
yoga,person6,yoga_6_aug_8.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_8.mp4,0
yoga,person6,yoga_6_aug_9.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_9.mp4,0
yoga,person6,yoga_6_aug_10.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_10.mp4,0
yoga,person6,yoga_6_aug_11.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_11.mp4,0
yoga,person6,yoga_6_aug1.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug1.mp4,0
yoga,person6,yoga_6_aug_8b226f12.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_8b226f12.mp4,0
yoga,person6,yoga_6_aug_a02c7d3f.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_a02c7d3f.mp4,0
yoga,person6,yoga_6_aug_4876f5d9.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_4876f5d9.mp4,0
yoga,person6,yoga_6_aug_ebe998bb.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_ebe998bb.mp4,0
yoga,person6,yoga_6_aug_b1c73ba6.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_b1c73ba6.mp4,0
yoga,person6,yoga_6_aug_d88cc56e.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_d88cc56e.mp4,0
yoga,person6,yoga_6_aug_554cf2f4.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_554cf2f4.mp4,0
yoga,person6,yoga_6_aug_6e4f039b.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_6e4f039b.mp4,0
yoga,person6,yoga_6_aug_1d36751b.mp4,/content/drive/MyDrive/all dataset/yoga/person6/yoga_6_aug_1d36751b.mp4,0
yoga,person7,yoga_7.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7.mp4,0
yoga,person7,yoga_7_aug_3.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_3.mp4,0
yoga,person7,yoga_7_aug_5.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_5.mp4,0
yoga,person7,yoga_7_aug_6.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_6.mp4,0
yoga,person7,yoga_7_aug_7.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_7.mp4,0
yoga,person7,yoga_7_aug_8.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_8.mp4,0
yoga,person7,yoga_7_aug_9.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_9.mp4,0
yoga,person7,yoga_7_aug_10.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_10.mp4,0
yoga,person7,yoga_7_aug_11.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_11.mp4,0
yoga,person7,yoga_12.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_12.mp4,0
yoga,person7,yoga_12_aug1.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_12_aug1.mp4,0
yoga,person7,yoga_7_aug1.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug1.mp4,0
yoga,person7,yoga_12_aug_9b7eb670.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_12_aug_9b7eb670.mp4,0
yoga,person7,yoga_7_aug_870c51e7.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_870c51e7.mp4,0
yoga,person7,yoga_12_aug_94a98b4f.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_12_aug_94a98b4f.mp4,0
yoga,person7,yoga_7_aug_cfd747c9.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_cfd747c9.mp4,0
yoga,person7,yoga_12_aug_f0570f0a.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_12_aug_f0570f0a.mp4,0
yoga,person7,yoga_7_aug_dc28beb9.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_dc28beb9.mp4,0
yoga,person7,yoga_12_aug_e515ec4b.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_12_aug_e515ec4b.mp4,0
yoga,person7,yoga_7_aug_d23a8f7f.mp4,/content/drive/MyDrive/all dataset/yoga/person7/yoga_7_aug_d23a8f7f.mp4,0
yoga,person8,yoga_8.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8.mp4,0
yoga,person8,yoga_8_aug_1.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_1.mp4,0
yoga,person8,yoga_8_aug_2.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_2.mp4,0
yoga,person8,yoga_8_aug_4.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_4.mp4,0
yoga,person8,yoga_8_aug_5.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_5.mp4,0
yoga,person8,yoga_8_aug_6.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_6.mp4,0
yoga,person8,yoga_8_aug_7.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_7.mp4,0
yoga,person8,yoga_8_aug_8.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_8.mp4,0
yoga,person8,yoga_8_aug_9.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_9.mp4,0
yoga,person8,yoga_8_aug_10.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_10.mp4,0
yoga,person8,yoga_8_aug1.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug1.mp4,0
yoga,person8,yoga_8_aug_cc38ec63.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_cc38ec63.mp4,0
yoga,person8,yoga_8_aug_de6dd2cc.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_de6dd2cc.mp4,0
yoga,person8,yoga_8_aug_8ad29c4c.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_8ad29c4c.mp4,0
yoga,person8,yoga_8_aug_76707722.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_76707722.mp4,0
yoga,person8,yoga_8_aug_f7279f0b.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_f7279f0b.mp4,0
yoga,person8,yoga_8_aug_b68585b5.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_b68585b5.mp4,0
yoga,person8,yoga_8_aug_006c33a9.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_006c33a9.mp4,0
yoga,person8,yoga_8_aug_6e12cc73.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_6e12cc73.mp4,0
yoga,person8,yoga_8_aug_2fe34284.mp4,/content/drive/MyDrive/all dataset/yoga/person8/yoga_8_aug_2fe34284.mp4,0
yoga,person9,yoga_9.mp4,/content/drive/MyDrive/all dataset/yoga/person9/yoga_9.mp4,0
